VideoId,View Count,Average Comment Length
yh2yET884l8,18819,10.5
hSCPUjwpEzQ,18818,3.66666666667
yw6Zj9ROCHU,18816,19.9534883721
0lLObo1790E,18815,8.6962962963
hNdbdFDEwtE,18814,11.3571428571
B57RWWg3ROU,18813,9.75
ZceNhdtOi3U,18812,13.3757961783
kwE4X2QhkOM,18811,6.0
PPBA5t_Iibw,18808,8.27586206897
8xOV8so4G4w,18806,15.6896551724
sJDYIzjdNB8,18806,21.6
KSLw9miuOfI,18805,11.7222222222
e1CTGUmi5Ys,18803,20.1034482759
xI4cqZqTZ78,18803,15.5
a2Snv5qR4kg,18799,15.0935251799
5GCr6PwGlDM,18797,7.95652173913
7ArGD2e52XQ,18796,9.63636363636
AkWEwwLBuvs,18795,38.201754386
sR5bH3CySAg,18795,15.3720930233
t7yie2EVwZs,18792,5.2
-N61piXG8Js,18792,10.9072164948
vJKL3wTsfPE,18789,10.4324324324
A_YYo-AaG-w,18780,20.0
Ut6SPSBSDW8,18776,8.875
w7YArJu6Abc,18776,32.2727272727
wo65Z7tyE4A,18776,17.9285714286
nzNFVAIxvV0,18773,14.6666666667
5U3M4iUKo4U,18771,18.5
FL1xHWqF0L8,18771,14.0131578947
NGi_FvNPcq8,18771,6.9375
jVKeuGwYlZc,18767,7.75
siTxh7aOoqg,18767,9.26666666667
e9bYiiIJ6o4,18763,11.1428571429
-q-3eUgHxMc,18762,9.5
U5MR85AbNcU,18762,14.4444444444
UQ3YHvELoxM,18762,11.8702064897
5nPx9_ys9iI,18755,18.8287671233
6KBOBsDL7FI,18753,21.2
rzEj1I41iJU,18751,10.1842105263
YPmR7spHITI,18751,21.023255814
rmUdMH6bKV4,18750,14.8108108108
nzPeNmIaFUg,18748,15.5333333333
7UJRkBrIVKI,18747,9.0
C-3oOjg2Cjs,18747,11.625
YiVQfRWeVvQ,18744,27.8
FlbsZHFNMPI,18741,24.875
rSXRN6jwrYQ,18740,10.701754386
M6Ea0Po8fmg,18735,19.6666666667
tH9XwHEC3qg,18734,12.4214285714
ClU-V7Yap1E,18732,8.66666666667
DoTR2kuGmk4,18728,19.4632352941
x0b15L8aPRs,18727,30.2692307692
8BJf3uXHeWs,18726,12.6666666667
QBprHmAB5bw,18726,7.28571428571
gQbydige9Zw,18723,6.06666666667
o2bf1Rc8LMw,18723,12.8461538462
5R_i5f9V2SM,18722,15.4166666667
1tyewPvO2BE,18718,11.152173913
WNPg6OG4WSo,18718,16.5714285714
fk1QnpCOWMc,18716,10.1111111111
oH0nYHUvBBs,18715,24.6301369863
vF1RYN62j24,18706,7.85714285714
XjgeLbhxI6M,18706,10.6222222222
Aj4EPzpdtq8,18703,10.8846153846
r32PLnOKAZ8,18701,8.9012345679
Yqot96TzQH8,18701,10.1666666667
YCXhh9LvqPQ,18700,11.2058823529
DpKrPKLRTt8,18698,10.3888888889
-LWjUsVGlus,18694,6.0
Y0YKpXLyhVk,18692,9.0
vwkrzTqoOAg,18691,89.0
WfoEi7U_tHc,18684,16.3
zZCET-2i07Q,18683,11.3846153846
a7YzMrxdgTM,18683,15.5161290323
_5ifhyd0X9Y,18681,26.3333333333
ILCYbCcvkR4,18680,15.6417910448
6RkTh7RwJqc,18679,19.8387096774
k5M-U3M-Oig,18678,9.25
XdOkYr57Q2Y,18672,10.25
Ho4O-A61rkc,18670,17.5
7q3Hc37wddQ,18669,47.0
x14eAO42mr0,18667,17.5
DbOF7fSuO0s,18666,11.4406779661
gcSrS1tfnM8,18666,4.14285714286
DDYgsIwdM4o,18665,8.53846153846
xXhljVcWjXc,18664,17.2083333333
cMQLQZRfarU,18663,14.9210526316
cMv8HiLGmwA,18661,22.7333333333
5lTz9rEcvEk,18654,12.7692307692
8KBj3P85YbI,18654,5.5
zOEdOM14mh4,18654,8.96825396825
0blvpAGL87A,18653,14.5833333333
FVZWcYW-YeM,18650,24.2727272727
cj2OSE8xp1I,18649,20.0
Pe5ECtJsw3Y,18649,9.66666666667
FdTlbKBrWkM,18648,16.6050955414
5bVUF_vNWdE,18646,26.0
jddqh9PSx2g,18645,20.3684210526
OJTM8g3au6s,18645,10.4
98_R-tgiFIg,18643,7.89655172414
g6I055CvQrw,18643,1.66666666667
si6yl8z0l7U,18641,26.5925925926
90l4vK1Xpcw,18639,20.5
7WrWs3bt-jQ,18635,8.81818181818
S4Y76mNPIAU,18630,23.5977653631
EZFDVFNNtlo,18629,19.4117647059
5jD71UcLUmk,18628,11.0
SF5-bTsw9bI,18627,13.9722222222
U8QeQEZ8nrY,18624,7.42857142857
IKYkfL6w_fY,18624,6.0
RMZ-Fz17Qvs,18622,18.4545454545
pNKn33x3Gos,18620,13.1428571429
LPmbdgwAe1I,18619,10.6363636364
ouOXqwfBEjI,18615,27.0
nBf-5MnoBh0,18613,45.4557823129
vBTauxV6SVw,18612,8.61904761905
ODjKeos-xQw,18610,9.2
5KWd3CdUByw,18609,16.9361702128
KQTn8WxuVKk,18609,49.4189189189
oMQl8UvtOgQ,18608,20.3461538462
1LyxHmSiVZI,18604,15.6585365854
bdkB3LL4QwM,18603,9.95454545455
v0jG4hBnLmE,18603,11.7692307692
LAvivsBYMtA,18601,11.5714285714
5Hm5MNFlpuY,18600,14.875
E8T9OxKJmZ0,18599,6.55555555556
PhQu1z9Hrmc,18595,14.6145833333
ASWvyAxeSxQ,18593,38.2795031056
qFcLRJXNJUM,18592,8.0
x_TdAjAr2kc,18591,6.66666666667
DvCoEFjc8X8,18590,13.5625
OiiaFZbVErk,18590,33.875
McddTXherAo,18589,14.0136054422
tC77txF6OCQ,18588,22.9705882353
WcyQUdrFVM8,18583,9.53846153846
AfiQJsrseFw,18583,37.625
MkG_CNccBg0,18583,11.75
X5wuF5Aeqcc,18580,19.6430868167
a6W-vmLx1EE,18579,14.7083333333
WAXTR7AT94s,18578,22.2615384615
y_APV9KlMus,18577,2.0
oGgvMsG_f8M,18575,12.975
7rQbEO7AcQA,18573,15.9473684211
oxrjhoJzjaI,18572,9.5
TUJmdtFSoXk,18572,10.4166666667
UIktAIzzt8I,18571,5.0
y4LEeoPrMcE,18571,9.76923076923
bVyfPZMFa-4,18570,8.05970149254
pECkaOBTwMM,18570,13.7333333333
FvnNSgYiiqo,18566,5.88888888889
kT6vrDZNVXk,18564,17.8170731707
bvbfFaFNrB8,18563,14.9677419355
a0snE6Ot4Sw,18562,12.1538461538
a36xSG7WG4g,18562,33.0
9I_NDYXExMg,18559,22.6315789474
6Bi7Azt9MBA,18558,23.7
nE2VKp8VCds,18558,8.5
MQF9sSJoJHc,18556,7.11111111111
2N5yqS4vud0,18554,13.5
2ht-UnkXeYc,18553,19.8333333333
6EduHZdkmyI,18552,7.0
0WX-y-VN99s,18550,15.7317073171
0YXq9X8qJzQ,18550,12.0
BKWa5MvwyAc,18549,13.2647058824
ULFhHR0OLSE,18547,15.0
tW2ZVXBIxnA,18546,14.2857142857
hEXdjCC1okQ,18546,13.1714285714
BcCpmLEi6gY,18545,16.2346570397
QzB77xVBfLo,18545,6.0
liYnUK53940,18541,37.8064516129
AXzQkEM_cLE,18540,5.25
S6w6yw38NmM,18535,6.1
WSVt4ZdqHog,18534,16.1875
aBR9J4Bf0sw,18533,21.5714285714
3S_SzJR3btI,18532,9.4
ZGakD4ILNIU,18532,12.8775510204
labLHxBtlC0,18531,1.92307692308
oyH7_RsVR3I,18526,12.0909090909
sA_VzBODn5E,18526,26.6
4PJ_erIWROo,18525,7.92
9aBl3vzSTpA,18524,7.57894736842
UmN6p-4N4Ik,18521,24.3225806452
ZOtsa-SGyUc,18519,11.0
o5JmPsGNbZ4,18518,14.1333333333
Wh7XdKeBp_g,18517,12.3220338983
ry-L91zcJcU,18516,11.15
1s3mKzQX_WM,18516,19.0540540541
FTjhLmg6vrQ,18514,7.5
4eM8b_sj2GY,18513,10.0
tYhzPUPmb3s,18511,13.8
I1wVhaUvg_c,18508,11.9230769231
JKYT8SMIAeE,18507,8.33333333333
yYnQn4B6L8A,18506,11.641025641
2cfgKKUTaHY,18505,16.2
CfGYvZqtuwY,18504,14.25
IyI7NeCjbsM,18504,13.5833333333
GSJLvFOPUmw,18502,15.8270676692
O6FozRos3AY,18499,24.4736842105
YunBfy2uM3o,18499,15.2166666667
wANHY1yoPok,18494,18.4814814815
Tirv_2q8IwI,18493,12.7185929648
5jLA3Y66FlE,18493,15.3333333333
kgWSN4M5Xys,18493,6.6
4xFqC1CYBl8,18492,10.7391304348
EYJWFtwXs9g,18491,39.8801169591
6zqguiIN4eA,18489,10.298245614
ffYu4MeJjxc,18489,13.2424242424
5fxgas3HhNM,18487,3.0
8qZsdYJZFiw,18487,6.42857142857
nvFj0TDBylc,18486,35.25
ZD2wWueTavc,18486,34.1255605381
4X7Yyt2kyIU,18485,30.6875
EoP-N9w8kzs,18485,16.8709677419
xusfBLZRjRY,18483,7.0
qd31pXepOuY,18482,19.5161290323
rK3h76FHeDk,18480,12.3468834688
w-KMrprBmHI,18480,14.0
yvBw0u5lpPk,18480,12.0957446809
bQiLUxJvhtE,18475,20.6
mQS9_79K_NM,18471,7.11111111111
FsUqMNmfz4E,18470,7.92307692308
ve9AJuYuhbk,18470,10.4285714286
zUDSMr-DYwI,18470,6.44444444444
6YsNeYGGcRk,18469,34.0
motuoH7EDHk,18469,30.3757062147
BhTpaggO-3o,18468,27.5094339623
DPOWtKXCS7E,18468,14.0243902439
oL8BM2vvcSg,18468,33.7837837838
E8aOakxwL5I,18466,7.5
HGGfFXKENis,18466,14.9285714286
VGPouHCxWCk,18464,17.7272727273
NSHmx0fwy3w,18460,10.6
qGpFuTggwL8,18456,22.2105263158
Qq60YCzM1mo,18455,18.0
fmruCme2XzM,18452,12.2068965517
KpBkJHV3B7Q,18452,21.3157894737
NLordSoy33w,18451,19.7
2UxCWmxdZg0,18449,38.3137254902
IyK4GqBoXVk,18449,12.4
qGCjmO9z6ng,18448,19.0
fAMMBSwQnXI,18447,21.8421052632
ho4Ug2lyBPY,18447,12.1818181818
nC4ZTT2S4Z8,18446,30.0887096774
U5hE8fbuoNw,18444,23.6
ZgLUf6LPIHg,18444,19.6162790698
tlPUZPyyaOg,18438,11.0
GU5_dtVkS9o,18438,5.0
EoU9Sohvgqw,18437,27.5454545455
FkOg5-HCHOY,18437,6.33333333333
Lvd4BaxbjxA,18437,8.16
TE5XAm__riM,18434,19.1538461538
cYkwVz_s6GM,18428,12.6551724138
L1snyQdMN4U,18428,26.2727272727
923rTWU0ON0,18427,14.2765957447
oRw-8Wr7As8,18427,23.4285714286
XyN2q9Lmo5A,18424,15.8571428571
YkfxXM-TPJ4,18421,14.8888888889
u2QOXkCodbU,18416,20.1052631579
XW_x0eaBkOM,18416,5.25
_7aEo8HcWAI,18416,19.8947368421
3yB-4WJZY1M,18415,4.66666666667
3q8J36VuTtY,18414,24.2727272727
mTmPSqevOBc,18413,20.7083333333
VRPc1oJ3IWY,18410,15.7236842105
ZJU8Emw5o9Q,18410,19.5416666667
RK7ruOmK1LE,18409,17.0
w0Fxtnd9tRc,18406,18.0384615385
OgF3_XBtvOs,18405,25.9032258065
ycbGR7GWjok,18404,15.7777777778
3NvBy6pcht8,18400,19.9181818182
nLQCYED8C5o,18398,4.0
7M77kX7RegA,18397,21.2352941176
LsphW9PMYgA,18397,28.0
0w8gRwjsviE,18396,6.0
U0LSj86CQ8s,18394,17.5145631068
RZfY7V44eUc,18393,11.275862069
92NDxYPswEE,18393,5.0
eYIY59tpnL8,18390,8.2
cVP22Fzv0No,18389,12.95
NnSPL3Knfxs,18389,13.25
0JyBE53RTjA,18384,39.5221238938
UGcuM1CSCoA,18383,12.4759358289
xs_jU9kW844,18382,36.4893617021
ESDiYu5ipI0,18382,13.7777777778
LWyA92H0d_4,18380,24.3636363636
IO2OMTKWR8g,18378,9.17857142857
Z8odMVQmRH0,18377,36.1428571429
g0YZDrZHows,18376,8.75
2WWUfHgxffI,18374,16.6
tKueJ1pHgx4,18372,25.5227272727
uPR9deUQUVs,18371,13.9166666667
bqMzQyy4okI,18371,3.33333333333
bfOkc2QtqD4,18362,9.2
urqISQ1hAZI,18361,8.3
2fkVkUaf1BU,18360,26.6666666667
N6wrOMZC1O0,18358,8.44444444444
hE4Kt-EHbJ8,18356,7.5
tZYDIg4DAEk,18356,11.7291666667
RkEZuTvRyuo,18354,20.1904761905
mZtVROG3zj4,18354,7.5
eeG8P50WouI,18353,29.4909638554
QWet_-4dNJE,18353,11.6274509804
QwsKxNmn55M,18353,14.0
1jIqWtCPZgA,18351,17.8615384615
2qXAuaW83w8,18351,11.3440860215
ELFUz1kh5uM,18348,10.2727272727
JW_lsQ-YLjE,18348,15.9787234043
MmPUbSS6WMs,18348,7.84444444444
N9YBj67ImTA,18347,8.77777777778
peJm7TpsLaU,18347,16.2857142857
EWX5aBOguQk,18346,32.4117647059
de9gwmZVUQg,18345,28.5882352941
v6JQZHMuUQg,18344,24.2545454545
bRlQefv0-gE,18343,10.4166666667
nekEJ-OiYc4,18343,37.8829787234
00O4NQQ-NW0,18341,6.0
ZvYKlpHj9iQ,18341,20.3235294118
09jBC_JV_F4,18339,50.4
OwDPgZMjPZc,18337,5.66666666667
rqVp9vQeoBU,18337,19.847826087
ecIcJefaFrA,18336,13.8115942029
JAZ4qiUtwcA,18335,10.5
pxzWhaqFy7s,18335,43.8376623377
d1Zg-ZVEg2E,18333,12.0930232558
xLvv6YCTFt4,18331,31.973880597
LlzxnuIgeTo,18330,11.8529411765
aWILywKHrks,18323,12.9090909091
VXzHb5FbAlM,18321,10.9555555556
xa9tU-muEms,18320,36.9142367067
8Z_vAn5qjgY,18320,7.4
CfwEQf-YALo,18320,12.3666666667
RdNKOgg1HI8,18319,12.0
mEp8Uwt4Q-Q,18317,17.8064516129
UMFzGFvu5y4,18316,15.5
zsvCooPyZwo,18315,16.8571428571
75A3SZEPZUo,18315,16.9705882353
UabAorgZk_o,18310,11.0
6emMOQz7jJ0,18309,17.0
llg6C3dmx9g,18307,53.888372093
tC-pJGHbYuo,18306,10.0769230769
XlL9-vMBCYk,18306,15.2051282051
C67qGekqXNc,18305,18.9444444444
qChCrAAhX8Q,18305,8.16666666667
fPM085ZO1YA,18303,12.925
vnuaJgrt_3k,18302,19.4571428571
ugIwPA7d6MQ,18300,32.3333333333
-oyYD-D7A2g,18300,39.375
Pp3NinHqsXE,18296,24.4081632653
tv9K02PC1aI,18294,14.0769230769
3J3DTm62YuE,18293,12.6666666667
96MJBFMudLg,18292,8.08333333333
Ue87KgeOBEU,18289,15.4090909091
nwgbhKYcppg,18287,19.25
z1VGwtP0yy8,18286,22.0
xoVdWLAi3WM,18283,18.5
e7bZywU2Aso,18282,11.9166666667
J98Vy4tRZOE,18281,17.5666666667
UQZ5jTpfkr0,18278,12.45
YTrkS9E5FW8,18276,21.1
xCd5DDiz4o4,18275,8.54545454545
Rx_O4ZZP05s,18273,11.2
7NUqxjyqrqw,18273,9.25806451613
ex72q2niJ9g,18273,12.0
2y9WvCAg29w,18272,7.7619047619
GdXQ5EeQhJk,18272,38.4918032787
Fm0MEdy7rJE,18269,15.1219512195
1LYeweC2yqw,18265,11.8666666667
24CoeVL2kHw,18265,20.3333333333
rJpZi7w26_U,18265,13.8333333333
vqj5lRQB1QA,18264,12.3768115942
UuaNpF4hCJU,18263,8.16666666667
KykPGIh8Tvg,18263,11.4579439252
qKa6-EYlT0w,18263,10.7142857143
tfcnDo9MPvk,18262,23.8958333333
hq8vo0unnKc,18259,10.3846153846
QocqT0OEcBU,18259,20.0740740741
7DTfK9j2G4A,18257,21.8888888889
wMrOEodP6pQ,18256,15.0
OhPJAK7JQ08,18255,15.6031746032
fEiHDJ4An7M,18253,14.0
bY6f_B8bDSo,18250,18.25
In2ur48wZ7w,18250,13.4583333333
AUNLQbysMLA,18246,41.3303030303
NqmewBN19gM,18245,28.75
qLYvTQMORt4,18244,27.7619047619
NvgXmBqyXY8,18243,12.972972973
Ob6JKQhrS64,18240,9.5
aI3jQ74vueE,18239,19.0
rN89A_7f_OM,18233,29.8454545455
sl6NzDCDgvM,18232,9.24137931034
mLd8mzvlfVQ,18231,7.29411764706
WwxeLqqMF3U,18229,9.35978835979
oHuC03MZHXM,18228,17.7278106509
zzC5C2ufqsQ,18227,27.59375
Cc0VHswDLJk,18224,41.2142857143
vKSjURwo-XI,18221,7.9
VkNsLwvWbS0,18217,31.0136986301
eHkAv9T9SBE,18212,14.0
zgAdX_GsAxM,18211,20.2040816327
9Ef3d4qUFyo,18208,22.0588235294
LazY1T_dz2M,18205,6.57142857143
MEkHZOGXj-s,18205,23.9444444444
N-FY_RWZHBQ,18205,13.4193548387
ETlECmOuQoY,18203,12.0740740741
SEgaagZwibE,18203,36.4780876494
1oCVI7xpp-4,18197,1.0
qau5pYrOlMw,18193,16.4
MVmv-M3y5CU,18192,6.0
Ub5iXcoP-bU,18192,15.6176470588
twMCJcOje_I,18186,11.0869565217
9DtsOXMyMq8,18184,10.2352941176
FO5QFbRNEQ0,18181,14.2826086957
T6stSqf55BU,18181,10.375
7AGXj0fxW6A,18179,9.33333333333
9ZV4agM578M,18179,33.6428571429
HJ6axu0iGNE,18179,8.70588235294
QPmzhxk_KV8,18178,28.6666666667
9Fx2lx4GV3I,18177,19.7173913043
adCWOnVimOs,18177,16.3523809524
xA7fIIREPcs,18177,10.7692307692
DHw1wAPQmMg,18175,9.625
P3IIyhYvbHE,18172,16.8148148148
HNR8XKIVGnk,18171,25.5737704918
VlDrJdU-_L8,18171,9.0
J0KKGMJeKfU,18169,12.2772277228
t7FAbY3eEgs,18167,14.4666666667
U2uybYBFPoY,18167,8.76744186047
KW-WUe2FGz4,18165,16.0641025641
fZz3PwQXSbo,18154,15.0120481928
gH1ALpO8udc,18150,14.2222222222
ThmONMwo3Io,18150,25.8818181818
gsIpU5TZYGM,18149,16.6
XNnnreqHAeQ,18144,9.83333333333
JzR91udcC5k,18143,36.8571428571
YX907iOkgFc,18140,30.3238866397
g9p3R_JwXb0,18138,12.6
9cF9CGQtIl8,18136,17.0
ZYAyef7OVGU,18135,17.0769230769
DIHRLPH-FaI,18133,14.0
yc-S4B486SA,18130,12.5757575758
vultvk5ehCk,18128,15.7142857143
2n9TXmyrBVU,18127,19.3571428571
FU_akEFOEaE,18126,22.9186046512
rWZ6yuVbLGs,18124,16.9166666667
4Wp7oM0kQ7U,18123,11.6
CerVlOXvO7w,18123,7.03571428571
bL8b919vv4I,18122,18.4869109948
70sVe0tiW_A,18114,14.3235294118
7UaapqKvxUQ,18111,11.0192307692
ODN0oZpAIII,18111,11.9117647059
ympsFwfbuhE,18108,13.6842105263
DnsqeaB3YK8,18103,5.33333333333
S7eAnx6Vxrs,18100,36.5747126437
Er7rITjfyQc,18099,16.0434782609
fsYiGxmePZA,18097,12.3636363636
sQ42VTsE3qQ,18096,16.6
xbTsNu08Xqs,18095,33.6779661017
M7aGbyMK6r4,18093,36.4647887324
vSa3gN3UFBk,18091,20.8901098901
zLNbqc1WsS8,18090,19.4615384615
Kbjf7OcpCio,18090,10.8571428571
wYBK63jCg_U,18088,13.5
BLfsxFsB5Y0,18085,8.125
sbW6g5Uuz80,18084,15.431372549
q7-UgzfzpM0,18083,14.84
1DimW5a_8Qw,18079,15.9
E6o8rlgrBis,18078,26.9523809524
HdMPh0yFln0,18077,10.1428571429
qB_YqEk15e0,18077,44.0014306152
vYtD48q9xe0,18076,19.5
sIlidFnaWnw,18075,8.25
BjypYa8e3Ek,18075,15.9836065574
LPYLfORALh0,18074,7.66666666667
V5LuY2TzWv0,18073,14.0
uY28l6HoKww,18071,38.1724137931
gVgpWdFI_ro,18070,11.8350515464
5vSY0B1DgaU,18067,8.6
YYoqh2LG76c,18058,13.0636942675
OrQel8Ngq4U,18057,22.7121212121
1NP84rq6tKU,18055,37.6
WeFOIWWMMLk,18054,13.9084507042
Xh0G3Kvbev8,18054,12.9375
kAjAmWvhnXg,18053,6.76923076923
-7-mYs5opBE,18051,12.1666666667
BhSH9gJwc5c,18051,14.4230769231
i76lfDlVBxc,18051,16.0
LKtAg3JHhtU,18051,8.71428571429
mr8HgdsvARs,18051,9.55555555556
6K8pbGvsPzs,18050,21.5
PwGPXeZhKjE,18049,7.81818181818
YDpLPstIccE,18049,2.0
ZRsCDqdHCC4,18048,25.0930232558
1W41K8M3utk,18044,13.8421052632
6PnQPiIObGc,18044,12.6666666667
KE_EvQ-sAFg,18044,21.7407407407
ODUJ_D7IkHU,18043,5.33333333333
cd6fnXU-wwI,18041,11.3333333333
nl1tAAwQjVQ,18040,21.2222222222
mGjvoV8tFAg,18039,22.9797979798
cOagUASDc3Y,18037,3.75
iwtDSFoPDyE,18037,5.0
MsC1B45v19o,18035,6.77777777778
4UPSoNok0YM,18034,16.2638888889
rgUJAEPE5ko,18032,29.3333333333
YnkiizZ22lk,18031,23.1739130435
BkK32U8Oi9M,18031,1.0
6Ezud1dkiek,18030,12.95
r1OCp-La67M,18030,8.01694915254
Ff9F0vLI03c,18029,9.51515151515
GFS4UTaDibA,18029,16.6129032258
wQwDub9ISTA,18027,17.375
y82PFNrH2D8,18026,26.6875
F-p1IdedNbg,18024,19.4
k3s5FhTTdSA,18021,10.34375
rILeeEftoTM,18021,6.66666666667
bduNK0xz6tg,18020,15.0
iRx8-E0M7wE,18019,4.0
0lflthuCjSM,18016,20.5714285714
2q9qjZD5eeU,18015,24.2448979592
66_1tX2C3dc,18013,6.44230769231
N9cDoUcyJJk,18013,16.6
YxYHE4mUU-s,18013,9.7380952381
kkH_86sAhgk,18011,11.9708737864
Mi8g7MPc36E,18011,21.5287356322
4TgF8NwwHRI,18007,13.7586206897
ZxMq1YAa4qE,18007,38.5
rldDBLR43XY,18003,11.8823529412
TvD3wDjw-oI,18003,14.0
PWwvh3G-67o,18001,11.32
W3RZeVSC_Sc,17999,11.7857142857
51kBA0yvWIY,17997,17.5
ynurJ2s7Je4,17993,17.2
vXoiS679Sew,17992,12.9285714286
sTGuzpbnz9A,17990,8.41379310345
NYe8AzUkfwQ,17990,16.6352941176
pxxuUcFEUPA,17987,18.5
1bv2fHMBl2c,17985,2.0
z27aHqL8uS0,17985,10.7
0sXNgdwOibQ,17984,14.125
sdNIbAHzB8c,17981,15.4666666667
m4d6xbiMpO4,17979,24.5333333333
9TKZPsGzSig,17976,27.3333333333
b5_FRY8j7u0,17975,23.0166666667
HyfZxzRByqE,17973,8.10256410256
aH_iwCgGwEg,17972,18.8842105263
BIJvpOqBNT0,17972,12.0677966102
SdUI4TP3qmY,17971,17.2857142857
V6AYq43Jaq0,17970,10.3
16F_V8dlYPY,17970,10.0
Q3X_ae_grKs,17966,7.66666666667
6eS8lAM2aqw,17964,14.5
lPQP8Uetjc0,17963,6.38888888889
TUAqxRw7P1E,17963,6.0
WR2mRjTBqWQ,17961,8.45454545455
GLF3FQPSoeA,17961,9.11764705882
HX93DUgjUH4,17961,13.7090909091
LIvNgYWPZTc,17961,16.7333333333
o8VbLC_2wpg,17960,10.0
KbU-xUdeTlI,17959,10.7142857143
mHWup7ifW2M,17958,36.0909090909
T0pCYZ5jlyc,17952,8.5
t6nb81TNyZs,17951,35.9550561798
vhVdy7LsSCQ,17951,16.4285714286
P0Wp61QLC5A,17949,9.5
DIXcL0o81YY,17946,16.0
FBL8j5Q1Su4,17945,40.5384615385
F9YMvjoOmBU,17944,8.28
IRiWHayAzH4,17944,15.5263157895
VZ1QlIHo_fo,17944,27.5734265734
Wn-AUPZGLqg,17939,10.7142857143
y4KZUHlovlk,17939,16.0
Je-9_MvcIX0,17936,19.8
Y5KKffGjNOw,17934,14.4285714286
Bh6sPH3HfQw,17933,7.46666666667
xViKCQSvD7s,17932,14.6666666667
VGgqUkyyi_w,17930,11.0
5kFigK_7q98,17930,19.28
OnF-98r6cI0,17928,12.5294117647
P-A729GML6k,17927,24.8571428571
OAaNhuWUSko,17926,16.2058823529
lESZlUOE5Go,17925,15.5238095238
louAYkJPETQ,17925,23.6153846154
KRX3bMAJ8u8,17923,24.5714285714
LLKPtbSWWRc,17921,4.6
ON-97OkWOfg,17919,14.0238095238
FOVQ15mPP2k,17918,14.3709677419
Gg6kytl6D9s,17910,12.0
Zj_5wr3a9ss,17910,14.7058823529
lBCmMjtkfZ4,17909,14.778597786
Nj5hroVnp_g,17904,17.0
-tHYUdGvF6k,17898,19.0
sEYWvsK2iWs,17897,15.4137931034
y9bwGiFfDso,17896,11.9764705882
QFbDpTPd0ac,17894,38.8
gBL00TohvD8,17893,2.5
AHRSmn6oKeI,17892,13.0
XGDCv_2ETs4,17892,16.6136363636
6GlBEfuUn9Y,17888,2.75
wECK3U1ngP4,17888,48.4295774648
Dpnb_RG_aJs,17887,13.5
KWsaib2KX9g,17877,19.4545454545
VZIV1sNtGz4,17877,27.0769230769
gGwP161v12I,17874,11.3
o5TqLGZszIE,17866,8.375
4m9MKM8M6CA,17862,24.7076923077
JH71dLIPEq8,17861,22.9615384615
9W8Mz8oO-90,17857,24.137704918
9HoConIaE9c,17856,13.0
YDN6F6j_rQY,17855,43.6052631579
2cZ9kZzVhMk,17853,15.5217391304
IVOlS7tIIrQ,17853,40.2
ttpPd-nRQhI,17850,8.33333333333
yM_1ppIk4I8,17850,29.2
6d2w8R_EkLE,17848,9.22727272727
oQ7m7nuganQ,17847,6.1875
N5y73asH1IA,17846,13.2615384615
cvlCv_VG2kY,17844,11.6944444444
uobSnorJIbQ,17844,32.8
Wdq5rYrMvUI,17843,13.5641025641
lpOaqRI0GcY,17841,11.5
tqzX_Mm5Ccc,17839,7.75
ud9G7WF53kM,17839,10.2040816327
Gf9tw-F-00c,17838,26.0608695652
IpwZFvPZbkg,17838,27.3636363636
qKSrMlQfFR0,17834,10.125
pw2HnwA2N9o,17833,13.5230769231
QqRgz-PNKC0,17831,14.7894736842
jL1_O_l_0lU,17827,13.7692307692
7TKbjOjQamE,17820,5.2
vtLITnNiDUQ,17820,18.75
Iol0Jouz-w0,17818,23.4102564103
kb4D3obaW6w,17818,8.52777777778
0tA5YGQSGnA,17815,33.2727272727
RNk8u71JcJI,17815,4.57142857143
Z0UryPeEJSc,17814,7.66666666667
74PTFY8y7h0,17814,15.6666666667
QgHz6e7v3t0,17813,12.6935483871
6XHzhqmonIw,17807,9.0
Fl9mah1Cws0,17807,14.1791044776
-z8HPUu0Ahw,17805,12.5142857143
EGZiGteUITc,17803,13.0
KVuD652nG78,17801,5.7
qNfNkAp5HIM,17801,14.6170212766
uzEj8oU_psM,17801,13.75
ZXbtwq8atkw,17798,31.2337662338
qHuXYSZvPYs,17798,8.50515463918
19JoHX67srI,17797,12.3333333333
bu4fRMnk8AU,17797,7.15
eotcuThsfzA,17797,25.0
FH4GjdI3mtg,17797,18.3272727273
wtyk38bxDaE,17796,9.65306122449
yGjC2YC68oY,17793,10.9444444444
dU4ssBBz7FY,17793,11.9333333333
LfzoYUJCsxg,17792,37.0
1TFLekERnf8,17790,20.1428571429
UJWR9B-NiKY,17790,16.0892857143
bXe5S1JN9eM,17785,9.752
tPD0DjLxaa0,17784,13.0689655172
XPlV3ObXZjo,17784,15.568627451
ffuMC0jjOtc,17781,14.1875
k2UUUoOVp5I,17781,31.8579545455
-RlNuBjcCdM,17780,13.1428571429
2MNqWVGyBhw,17775,28.6956521739
auTlGx5Ped8,17775,27.5625
6dn-5SG8XX0,17772,14.4423076923
J7XZl_FcUCI,17769,35.25
4n7B95uOsKk,17767,31.975
GP4p9GXACKU,17766,22.0
ZijZN1obiFk,17766,22.1428571429
XJ-PK61y_W4,17765,16.0
Qk1cg1ZzOTM,17765,26.5
8HO9VDRsBnU,17764,15.9523809524
nuZEhbk5BLo,17764,16.3724489796
H7gW0DVK3gQ,17758,20.4375
0Rg_sgHaAus,17756,5.69230769231
